playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
norribu01,2015,1,BAL,AL,18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
norrida01,2015,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norride01,2015,1,SDN,NL,147,515,65,129,33,2,14,62,4,1,35,131,1,6,0,1,5
novaiv01,2015,1,NYA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nunezed02,2015,1,MIN,AL,72,188,23,53,14,1,4,20,8,4,12,29,0,1,2,1,1
nunovi01,2015,1,ARI,NL,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obergsc01,2015,1,COL,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oberhbr01,2015,1,HOU,AL,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
obriepe04,2015,1,ARI,NL,8,10,1,4,1,0,1,3,0,0,2,5,0,0,0,0,0
odayda01,2015,1,BAL,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odorija01,2015,1,TBA,AL,28,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
odorro01,2015,1,TEX,AL,120,426,54,111,21,9,16,61,6,7,23,79,2,14,2,5,3
oflaher01,2015,1,OAK,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ogandal01,2015,1,BOS,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ogandne01,2015,1,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohlenro01,2015,1,TEX,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olivehe01,2015,1,ATL,NL,24,79,4,20,4,1,2,11,0,0,5,12,0,2,0,1,2
olmosed01,2015,1,SEA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olsonty01,2015,1,SEA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oltmi01,2015,1,CHN,NL,6,15,1,2,0,0,1,1,0,0,0,6,0,1,0,0,0
omallsh01,2015,1,SEA,AL,24,42,10,11,1,0,1,7,3,0,12,14,0,0,2,1,0
orlanpa01,2015,1,KCA,AL,86,241,31,60,14,6,7,27,3,3,5,53,0,2,2,1,0
orourry01,2015,1,MIN,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ortizda01,2015,1,BOS,AL,146,528,73,144,37,0,37,108,0,1,77,95,16,0,0,9,16
osichjo01,2015,1,SFN,NL,35,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
osullse01,2015,1,PHI,NL,13,20,2,2,1,0,0,0,0,0,1,10,0,0,2,0,0
osunaro01,2015,1,TOR,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oteroda01,2015,1,OAK,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ottavad01,2015,1,COL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owenshe02,2015,1,BOS,AL,11,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
owingch01,2015,1,ARI,NL,147,515,59,117,27,5,4,43,16,4,26,144,3,1,7,3,9
ozunama01,2015,1,MIA,NL,123,459,47,119,27,0,10,44,2,3,30,110,1,3,0,2,10
pachejo01,2015,1,ARI,NL,29,66,8,16,0,0,2,8,1,0,9,14,0,1,0,2,6
paganan01,2015,1,SFN,NL,133,512,55,134,21,3,3,37,12,4,32,93,0,1,0,6,12
panikjo01,2015,1,SFN,NL,100,382,59,119,27,2,8,37,3,2,38,42,0,5,3,4,7
papeljo01,2015,1,PHI,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paredji01,2015,1,BAL,AL,104,363,46,100,17,2,10,42,4,4,19,111,0,0,0,2,8
parkeja03,2015,1,SFN,NL,21,49,11,17,2,0,6,14,1,1,5,21,0,0,0,0,1
parkeky01,2015,1,COL,NL,46,106,10,19,3,1,3,11,1,0,6,37,0,0,0,0,2
parmech01,2015,1,BAL,AL,32,97,11,21,7,1,4,9,0,1,4,26,0,1,0,0,1
parnebo01,2015,1,NYN,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parrage01,2015,1,MIL,NL,100,323,53,106,24,5,9,31,9,3,20,57,2,3,1,4,7
parrama01,2015,1,CIN,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parrian01,2015,1,OAK,AL,17,6,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0
pattosp01,2015,1,TEX,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paulsbe01,2015,1,COL,NL,116,325,42,90,19,4,11,49,1,2,23,92,0,2,1,3,5
paxtoja01,2015,1,SEA,AL,13,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
pazosja01,2015,1,NYA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peacobr01,2015,1,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pearcst01,2015,1,BAL,AL,92,294,42,64,13,1,15,40,1,1,23,69,1,7,0,1,11
peavyja01,2015,1,SFN,NL,19,36,5,7,2,0,1,3,0,0,1,17,0,0,4,0,0
pederjo01,2015,1,LAN,NL,151,480,67,101,19,1,26,54,4,7,92,170,6,9,2,2,5
pedrodu01,2015,1,BOS,AL,93,381,46,111,19,1,12,42,2,2,38,51,1,2,1,3,6
pegueca01,2015,1,TEX,AL,30,70,10,13,4,0,4,9,2,0,12,36,0,1,0,1,1
pelfrmi01,2015,1,MIN,AL,30,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
penaar01,2015,1,MIL,NL,6,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
penabr01,2015,1,CIN,NL,108,333,17,91,17,0,0,18,2,0,29,34,1,2,2,1,10
penafr01,2015,1,KCA,AL,8,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1
pencehu01,2015,1,SFN,NL,52,207,30,57,13,1,9,40,4,1,16,48,0,0,0,0,8
pennicl01,2015,1,ARI,NL,72,135,15,32,3,0,1,10,3,0,16,29,2,0,4,2,4
peralda01,2015,1,ARI,NL,149,462,61,144,26,10,17,78,9,4,44,107,2,4,0,7,7
peraljh01,2015,1,SLN,NL,155,579,64,159,26,1,17,71,1,4,50,111,6,5,0,6,23
peraljo01,2015,1,LAN,NL,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
peralwi01,2015,1,MIL,NL,20,30,1,1,0,0,0,1,0,0,3,15,0,0,4,0,0
perazjo01,2015,1,LAN,NL,7,22,3,4,1,1,0,1,3,0,2,2,1,0,1,0,0
perezca02,2015,1,LAA,AL,86,260,20,65,13,0,4,21,2,0,19,49,0,0,2,2,7
perezeu01,2015,1,ATL,NL,47,119,10,32,4,0,0,5,3,1,7,23,1,4,3,0,3
perezhe01,2015,1,DET,AL,22,33,1,2,0,0,0,0,1,0,1,11,0,0,0,0,2
perezju02,2015,1,SFN,NL,22,39,5,11,3,0,0,2,1,0,1,6,0,0,0,0,1
perezma02,2015,1,TEX,AL,14,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
perezol01,2015,1,ARI,NL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezro02,2015,1,CLE,AL,70,184,30,42,9,1,7,21,0,0,33,64,1,2,5,2,9
perezsa02,2015,1,KCA,AL,142,531,52,138,25,0,21,70,1,0,13,82,4,4,0,5,23
perezwi01,2015,1,ATL,NL,23,28,2,2,0,0,0,0,0,0,2,13,0,0,4,0,0
perkigl01,2015,1,MIN,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pestavi01,2015,1,LAA,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peterja01,2015,1,ATL,NL,152,528,55,126,23,5,6,52,12,10,56,120,4,3,7,3,5
petersh01,2015,1,MIL,NL,93,201,22,52,7,3,2,16,0,1,20,55,1,0,3,1,3
petitgr01,2015,1,NYA,AL,20,42,7,7,3,0,0,5,0,0,3,16,1,0,1,1,0
petityu01,2015,1,SFN,NL,42,9,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0
petrija01,2015,1,CHA,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phamth01,2015,1,SLN,NL,52,153,28,41,7,5,5,18,2,0,19,41,1,0,0,1,1
phegljo01,2015,1,OAK,AL,73,225,27,56,16,1,9,34,0,0,14,51,0,3,0,1,5
phelpda01,2015,1,MIA,NL,23,34,0,4,0,0,0,0,0,0,0,16,0,1,5,0,0
phillbr01,2015,1,CIN,NL,148,588,69,173,19,2,12,70,23,3,27,68,1,4,1,3,13
pierzaj01,2015,1,ATL,NL,113,407,38,122,24,1,9,49,0,2,19,37,2,7,0,3,19
pillake01,2015,1,TOR,AL,159,586,76,163,31,2,12,56,25,4,28,85,1,5,4,5,9
pimenst01,2015,1,TEX,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pindebr01,2015,1,NYA,AL,25,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
pinedmi01,2015,1,NYA,AL,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pinoyo01,2015,1,KCA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pireljo01,2015,1,NYA,AL,37,74,7,17,3,0,1,5,1,0,2,16,0,0,1,1,4
piscost01,2015,1,SLN,NL,63,233,29,71,15,4,7,39,2,1,20,56,2,1,0,2,7
plaweke01,2015,1,NYN,NL,73,233,18,51,9,0,3,21,0,0,17,60,4,4,1,3,4
plouftr01,2015,1,MIN,AL,152,573,74,140,35,4,22,86,2,1,50,124,0,4,1,4,28
polangr01,2015,1,PIT,NL,153,593,83,152,35,6,9,52,27,10,55,121,6,1,1,2,5
polanjo01,2015,1,MIN,AL,4,10,1,3,0,0,0,1,1,0,2,1,0,0,0,0,0
polloaj01,2015,1,ARI,NL,157,609,111,192,39,6,20,76,39,7,53,89,0,2,0,9,19
pomerdr01,2015,1,OAK,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pompeda01,2015,1,TOR,AL,34,94,17,21,8,0,2,6,5,1,7,23,0,2,0,0,1
porceri01,2015,1,BOS,AL,28,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
poseybu01,2015,1,SFN,NL,150,557,74,177,28,0,19,95,2,0,56,52,10,3,0,7,17
pradoma01,2015,1,MIA,NL,129,500,52,144,22,2,9,63,1,0,37,68,4,5,1,8,9
preslal01,2015,1,HOU,AL,8,12,1,3,0,0,0,1,0,0,1,5,0,0,0,0,0
pressry01,2015,1,MIN,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priceda01,2015,1,DET,AL,21,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
pridija01,2015,1,OAK,AL,6,9,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
puigya01,2015,1,LAN,NL,79,282,30,72,12,3,11,38,3,3,26,66,1,2,0,1,1
pujolal01,2015,1,LAA,AL,157,602,85,147,22,0,40,95,5,3,50,72,10,6,0,3,15
putnaza01,2015,1,CHA,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quackke01,2015,1,SDN,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quallch01,2015,1,HOU,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quintjo01,2015,1,CHA,AL,32,8,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
raburry01,2015,1,CLE,AL,82,173,22,52,16,1,8,29,0,0,23,44,3,4,0,1,5
ramiral03,2015,1,CHA,AL,154,583,54,145,33,0,10,62,17,7,31,68,2,1,1,6,18
ramirar01,2015,1,MIL,NL,81,279,25,69,18,0,11,42,1,0,16,42,3,4,0,3,12
ramirer02,2015,1,TBA,AL,34,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ramirha01,2015,1,BOS,AL,105,401,59,100,12,1,19,53,6,3,21,71,2,4,0,4,11
ramirjc01,2015,1,ARI,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirjo01,2015,1,CLE,AL,97,315,50,69,14,3,6,27,10,4,32,39,0,1,5,2,5
ramirjo02,2015,1,NYA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirne01,2015,1,CHN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirno01,2015,1,BOS,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosaj01,2015,1,MIA,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosce01,2015,1,LAA,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramoswi01,2015,1,WAS,NL,128,475,41,109,16,0,15,68,0,0,21,101,2,0,0,8,16
ranauan01,2015,1,TEX,AL,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
rasmuco01,2015,1,HOU,AL,137,432,67,103,23,2,25,61,2,1,47,154,0,2,1,3,6
rasmuco02,2015,1,LAA,AL,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmuro01,2015,1,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ravinjo01,2015,1,LAN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rayro02,2015,1,ARI,NL,23,31,0,3,1,0,0,0,0,0,0,14,0,0,5,0,0
reaco01,2015,1,SDN,NL,7,9,2,2,1,0,0,0,0,0,1,4,0,0,2,0,0
realmjt01,2015,1,MIA,NL,126,441,49,114,21,7,10,47,8,4,19,70,2,2,1,4,11
rearich01,2015,1,SDN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reckean01,2015,1,NYN,NL,32,80,6,10,1,0,2,5,1,0,11,35,2,1,0,0,1
reddijo01,2015,1,OAK,AL,149,526,67,143,25,4,20,77,10,2,49,65,1,0,1,2,7
redmoto01,2015,1,TOR,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedad01,2015,1,ARI,NL,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedch01,2015,1,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedmi02,2015,1,MIL,NL,7,6,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0
refsnro01,2015,1,NYA,AL,16,43,3,13,3,0,2,5,2,0,3,7,1,0,0,0,3
reimono01,2015,1,BAL,AL,61,170,24,42,5,1,6,20,0,0,23,47,2,2,0,0,2
rendoan01,2015,1,WAS,NL,80,311,43,82,16,0,5,25,1,2,36,70,0,4,0,4,8
reverbe01,2015,1,PHI,NL,96,366,49,109,13,6,1,26,24,5,19,36,0,1,2,0,4
reyesjo01,2015,1,TOR,AL,69,288,36,82,17,0,4,34,16,2,17,38,0,0,4,2,3
reyesjo03,2015,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reynoma01,2015,1,SLN,NL,140,382,35,88,21,2,13,48,2,3,44,121,2,4,0,2,10
reynoma02,2015,1,ARI,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richacl01,2015,1,CHN,NL,23,14,1,2,2,0,0,3,0,0,1,6,0,0,0,0,0
richaga01,2015,1,LAA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riefecj01,2015,1,TBA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rienzan01,2015,1,MIA,NL,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riosal01,2015,1,KCA,AL,105,385,40,98,22,2,4,32,9,0,15,67,0,5,0,6,10
riverfe01,2015,1,WAS,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riverre01,2015,1,TBA,AL,110,298,16,53,14,0,5,26,0,0,11,86,0,3,5,2,4
riverya01,2015,1,MIL,NL,7,14,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0
rizzoan01,2015,1,CHN,NL,160,586,94,163,38,3,31,101,17,6,78,105,9,30,0,7,9
roachdo01,2015,1,CHN,NL,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
roarkta01,2015,1,WAS,NL,40,27,1,5,2,0,0,0,0,0,0,9,0,0,2,0,0
roberda08,2015,1,CHA,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roberda09,2015,1,LAA,AL,37,75,10,21,2,0,0,7,0,0,2,7,1,0,3,0,1
roberke02,2015,1,COL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robincl01,2015,1,WAS,NL,126,309,44,84,15,1,10,34,0,0,37,52,4,5,0,1,6
robinsh01,2015,1,MIN,AL,83,180,28,45,7,3,0,16,6,1,12,29,0,1,3,1,4
robleha01,2015,1,NYN,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodnefe01,2015,1,SEA,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodonca01,2015,1,CHA,AL,26,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
rodrial01,2015,1,NYA,AL,151,523,83,131,22,1,33,86,4,0,84,145,5,6,0,7,17
rodried05,2015,1,BOS,AL,21,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
rodrife02,2015,1,OAK,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrifr03,2015,1,MIL,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrise01,2015,1,PIT,NL,139,224,25,55,12,1,4,17,2,2,5,63,0,6,5,0,9
rodrist02,2015,1,LAN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodriwa01,2015,1,TEX,AL,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
roech01,2015,1,BAL,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rogeres01,2015,1,NYA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rogerja02,2015,1,MIL,NL,86,152,22,45,6,2,4,16,0,0,15,34,0,2,0,0,2
rojasmi02,2015,1,MIA,NL,60,142,13,40,7,1,1,17,0,1,11,16,1,0,2,2,4
rollida01,2015,1,SEA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolliji01,2015,1,LAN,NL,144,517,71,116,24,3,13,41,12,8,44,86,0,0,1,1,12
romakja01,2015,1,ARI,NL,12,15,2,5,2,0,0,1,0,0,1,6,0,0,0,0,0
romeren01,2015,1,TBA,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romerst01,2015,1,SEA,AL,13,21,6,4,1,0,1,3,0,0,3,6,0,0,0,0,0
rominan01,2015,1,DET,AL,109,184,25,47,5,0,2,15,10,5,11,46,1,3,4,1,4
rominau01,2015,1,NYA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romose01,2015,1,SFN,NL,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rondobr01,2015,1,DET,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rondohe01,2015,1,CHN,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rondojo01,2015,1,COL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosalad01,2015,1,TEX,AL,55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4
rosared01,2015,1,MIN,AL,122,453,60,121,18,15,13,50,11,6,15,118,3,0,3,3,5
rosarwi01,2015,1,COL,NL,87,231,22,62,14,1,6,29,2,1,8,56,2,1,1,1,8
rosentr01,2015,1,SLN,NL,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rosinse01,2015,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossco01,2015,1,OAK,AL,9,22,3,2,0,0,0,3,0,0,3,6,0,0,0,0,0
rosscza01,2015,1,CHN,NL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossda01,2015,1,CHN,NL,72,159,6,28,9,0,1,9,1,0,20,61,7,0,2,1,1
rossjo01,2015,1,WAS,NL,17,27,2,3,0,0,0,0,0,0,0,11,0,1,2,0,1
rossro01,2015,1,BOS,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossty01,2015,1,SDN,NL,34,56,6,14,1,1,1,6,0,0,2,19,0,1,8,1,1
ruary01,2015,1,TEX,AL,28,83,10,16,5,0,4,7,0,0,3,32,0,0,0,0,2
rucindr01,2015,1,LAA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rufda01,2015,1,PHI,NL,106,268,30,63,12,0,12,39,1,0,21,69,0,5,0,3,7
ruggiju01,2015,1,SEA,AL,36,70,8,15,4,0,2,3,3,2,11,27,0,0,0,0,0
ruizca01,2015,1,PHI,NL,86,284,23,60,13,1,2,22,1,1,28,43,2,4,3,1,13
rumbeni01,2015,1,NYA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruppca01,2015,1,PHI,NL,81,270,24,63,9,1,9,28,0,1,24,71,5,3,0,2,8
rusinch01,2015,1,COL,NL,27,46,5,10,0,0,1,4,0,0,0,7,0,0,4,0,0
russead02,2015,1,CHN,NL,142,475,60,115,29,1,13,54,4,3,42,149,2,3,1,2,8
russeja02,2015,1,CHN,NL,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rutlejo01,2015,1,BOS,AL,39,74,11,21,1,0,1,10,0,0,5,26,1,2,1,3,0
ryanbr01,2015,1,NYA,AL,47,96,10,22,6,2,0,8,0,0,5,29,0,1,1,0,1
ryanky01,2015,1,DET,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rzepcma01,2015,1,CLE,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabatcc01,2015,1,NYA,AL,29,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sadleca02,2015,1,PIT,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
saladty01,2015,1,CHA,AL,68,236,33,53,6,4,4,20,8,2,12,51,0,2,3,1,9
salasfe01,2015,1,LAA,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salazda01,2015,1,CLE,AL,30,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
salech01,2015,1,CHA,AL,31,9,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
saltaja01,2015,1,MIA,NL,9,29,3,2,1,0,1,1,0,0,4,12,0,0,0,0,2
samarje01,2015,1,CHA,AL,32,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
sampske01,2015,1,CIN,NL,13,16,1,0,0,0,0,0,0,0,0,11,0,0,1,0,1
sanchaa01,2015,1,TOR,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanchan01,2015,1,DET,AL,25,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
sanchca01,2015,1,CHA,AL,120,389,40,87,23,1,5,31,2,2,19,81,0,5,6,1,9
sanchga02,2015,1,NYA,AL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sanchhe01,2015,1,SFN,NL,28,56,5,10,4,0,1,5,0,0,2,14,0,0,1,0,1
sanchto01,2015,1,PIT,NL,3,8,2,3,0,0,0,0,0,0,1,3,0,0,0,0,0
sandopa01,2015,1,BOS,AL,126,470,43,115,25,1,10,47,0,0,25,73,1,7,1,2,14
sandsje01,2015,1,CLE,AL,50,123,11,29,5,1,4,19,0,0,9,36,0,0,0,1,0
sanomi01,2015,1,MIN,AL,80,279,46,75,17,1,18,52,1,1,53,119,1,1,0,2,4
santaca01,2015,1,CLE,AL,154,550,72,127,29,2,19,85,11,3,108,122,8,3,0,5,20
santada01,2015,1,MIN,AL,91,261,30,56,10,5,0,21,8,4,6,68,1,3,7,0,7
santado01,2015,1,HOU,AL,14,39,6,10,2,0,2,8,2,1,2,17,0,1,0,0,1
santaer01,2015,1,MIN,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santihe01,2015,1,LAA,AL,33,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1
santose01,2015,1,LAN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sardilu01,2015,1,MIL,NL,36,97,8,19,0,1,0,4,0,0,6,25,1,0,1,1,3
saundmi01,2015,1,TOR,AL,9,31,2,6,0,0,0,3,0,0,5,10,0,0,0,0,1
scahiro01,2015,1,PIT,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schafjo02,2015,1,MIN,AL,27,69,9,15,3,0,0,5,0,3,3,23,0,0,2,0,0
schaflo01,2015,1,MIL,NL,69,122,17,27,6,1,1,6,1,0,12,29,0,2,6,1,3
schebsc01,2015,1,LAN,NL,19,36,6,9,0,0,3,4,2,1,3,13,1,1,0,0,0
schepta01,2015,1,TEX,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scherma01,2015,1,WAS,NL,34,69,4,15,0,0,0,0,0,0,2,23,0,0,6,0,0
schlibr01,2015,1,CHN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schoojo01,2015,1,BAL,AL,86,305,34,85,17,0,15,39,2,0,9,79,0,4,1,2,9
schugaj01,2015,1,ARI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schulbo02,2015,1,TOR,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumsk01,2015,1,CIN,NL,131,244,23,59,20,0,1,21,2,2,23,51,2,0,0,1,7
schwaky01,2015,1,CHN,NL,69,232,52,57,6,1,16,43,3,3,36,77,1,4,0,1,4
scribev01,2015,1,OAK,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scrugxa01,2015,1,SLN,NL,17,42,5,11,2,0,0,7,1,0,0,10,0,1,0,0,2
seageco01,2015,1,LAN,NL,27,98,17,33,8,1,4,17,2,0,14,19,1,1,0,0,2
seageky01,2015,1,SEA,AL,161,623,85,166,37,0,26,74,6,6,54,98,6,5,0,4,17
segurje01,2015,1,MIL,NL,142,560,57,144,16,5,6,50,25,6,13,93,2,6,3,2,14
semiema01,2015,1,OAK,AL,155,556,65,143,23,7,15,45,11,5,42,132,1,1,1,1,16
severlu01,2015,1,NYA,AL,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
severpe01,2015,1,WAS,NL,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
shaffri01,2015,1,TBA,AL,31,74,11,14,3,0,4,6,0,1,10,32,0,3,0,1,2
shawbr01,2015,1,CLE,AL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawtr01,2015,1,BOS,AL,65,226,31,61,10,0,13,36,0,1,18,57,1,2,0,2,1
shielja02,2015,1,SDN,NL,36,68,7,9,2,0,0,2,0,0,1,28,0,0,5,0,0
shoemma01,2015,1,LAA,AL,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shrevch01,2015,1,NYA,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shuckja01,2015,1,CHA,AL,79,143,15,38,8,2,0,15,7,5,16,16,0,1,3,2,2
siegrke01,2015,1,SLN,NL,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
